"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: blockTypeStr"
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-dcache-stores","thrpt",4,1,16629.773085,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-load-misses","thrpt",4,1,1493.949528,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:L1-icache-loads","thrpt",4,1,1092744.886319,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-load-misses","thrpt",4,1,0.000291,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-loads","thrpt",4,1,885.737190,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-store-misses","thrpt",4,1,0.000000,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:LLC-stores","thrpt",4,1,36.004084,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branch-misses","thrpt",4,1,23985.735942,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:branches","thrpt",4,1,666129.523768,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:cycles","thrpt",4,1,4403196.396904,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-load-misses","thrpt",4,1,97.724310,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-loads","thrpt",4,1,582482.387379,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-store-misses","thrpt",4,1,1.881832,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:dTLB-stores","thrpt",4,1,16472.269898,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:iTLB-load-misses","thrpt",4,1,81.913543,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEBytesMmap:instructions","thrpt",4,1,4508717.682201,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong","thrpt",4,5,2267.177012,17.209017,"ops/s",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:CPI","thrpt",4,1,0.720939,NaN,"clks/insn",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:IPC","thrpt",4,1,1.387080,NaN,"insns/clk",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-loads","thrpt",4,1,507719.731738,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-stores","thrpt",4,1,115358.386159,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-load-misses","thrpt",4,1,853.354692,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-loads","thrpt",4,1,501715.112324,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-load-misses","thrpt",4,1,0.004625,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-loads","thrpt",4,1,3373.029678,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-store-misses","thrpt",4,1,0.008353,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-stores","thrpt",4,1,81.355151,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branch-misses","thrpt",4,1,2257.730768,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branches","thrpt",4,1,327603.791441,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:cycles","thrpt",4,1,1351079.952315,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-load-misses","thrpt",4,1,1321.309193,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-loads","thrpt",4,1,507155.691098,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-store-misses","thrpt",4,1,3.295927,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-stores","thrpt",4,1,115227.728805,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:iTLB-load-misses","thrpt",4,1,63.724633,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong:instructions","thrpt",4,1,1874055.698591,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMLong","thrpt",4,5,20753.965908,140.043627,"ops/s",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:CPI","thrpt",4,1,0.354762,NaN,"clks/insn",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:IPC","thrpt",4,1,2.818792,NaN,"insns/clk",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-loads","thrpt",4,1,50270.326868,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-stores","thrpt",4,1,227.257848,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-load-misses","thrpt",4,1,21.021626,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-loads","thrpt",4,1,42277.573355,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-load-misses","thrpt",4,1,0.000019,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-loads","thrpt",4,1,3.701711,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-store-misses","thrpt",4,1,0.001139,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-stores","thrpt",4,1,1.666570,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branch-misses","thrpt",4,1,13.777138,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branches","thrpt",4,1,60038.413304,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:cycles","thrpt",4,1,148949.073771,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-load-misses","thrpt",4,1,1.407568,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-loads","thrpt",4,1,50393.400368,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-store-misses","thrpt",4,1,0.012716,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-stores","thrpt",4,1,228.128800,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:iTLB-load-misses","thrpt",4,1,1.400017,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:instructions","thrpt",4,1,419856.447132,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong","thrpt",4,5,3924.646629,71.397094,"ops/s",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:CPI","thrpt",4,1,1.078639,NaN,"clks/insn",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:IPC","thrpt",4,1,0.927094,NaN,"insns/clk",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-loads","thrpt",4,1,151955.062658,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-stores","thrpt",4,1,21187.974792,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-load-misses","thrpt",4,1,604.989273,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-loads","thrpt",4,1,227290.729471,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-load-misses","thrpt",4,1,0.002542,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-loads","thrpt",4,1,3383.479772,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-store-misses","thrpt",4,1,0.016926,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-stores","thrpt",4,1,56.198914,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branch-misses","thrpt",4,1,28.777073,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branches","thrpt",4,1,81306.534155,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:cycles","thrpt",4,1,774574.999727,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-load-misses","thrpt",4,1,737.942884,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-loads","thrpt",4,1,151900.545921,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-store-misses","thrpt",4,1,2.222457,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-stores","thrpt",4,1,21222.440837,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:iTLB-load-misses","thrpt",4,1,33.487122,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:instructions","thrpt",4,1,718104.110042,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong","thrpt",4,5,712.262445,7.217257,"ops/s",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:CPI","thrpt",4,1,0.722222,NaN,"clks/insn",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:IPC","thrpt",4,1,1.384616,NaN,"insns/clk",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-loads","thrpt",4,1,1145941.187076,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-dcache-stores","thrpt",4,1,195031.299101,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-load-misses","thrpt",4,1,1448.908106,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:L1-icache-loads","thrpt",4,1,1150480.794368,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-load-misses","thrpt",4,1,0.004159,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-loads","thrpt",4,1,596.333763,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-store-misses","thrpt",4,1,0.041305,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:LLC-stores","thrpt",4,1,97.116129,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branch-misses","thrpt",4,1,24520.998921,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:branches","thrpt",4,1,932544.810773,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:cycles","thrpt",4,1,4337656.036987,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-load-misses","thrpt",4,1,23.879252,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-loads","thrpt",4,1,1145121.006767,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-store-misses","thrpt",4,1,0.462239,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:dTLB-stores","thrpt",4,1,194868.950448,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:iTLB-load-misses","thrpt",4,1,82.017701,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMLong:instructions","thrpt",4,1,6005988.599152,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct","thrpt",4,5,2259.959442,22.654539,"ops/s",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:CPI","thrpt",4,1,0.791774,NaN,"clks/insn",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:IPC","thrpt",4,1,1.262986,NaN,"insns/clk",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-loads","thrpt",4,1,438264.096954,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-stores","thrpt",4,1,115522.699561,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-load-misses","thrpt",4,1,908.865069,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-loads","thrpt",4,1,465437.455165,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-load-misses","thrpt",4,1,0.012117,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-loads","thrpt",4,1,3804.662768,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-store-misses","thrpt",4,1,0.026404,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-stores","thrpt",4,1,75.445096,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branch-misses","thrpt",4,1,2164.929393,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branches","thrpt",4,1,287934.355959,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:cycles","thrpt",4,1,1358858.631964,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-load-misses","thrpt",4,1,1436.832215,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-loads","thrpt",4,1,438922.956779,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-store-misses","thrpt",4,1,3.390000,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-stores","thrpt",4,1,115649.714666,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:iTLB-load-misses","thrpt",4,1,48.982579,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:instructions","thrpt",4,1,1716220.017570,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFMStruct","thrpt",4,5,19152.461335,345.321611,"ops/s",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:CPI","thrpt",4,1,0.403387,NaN,"clks/insn",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:IPC","thrpt",4,1,2.479008,NaN,"insns/clk",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-loads","thrpt",4,1,50308.752254,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-stores","thrpt",4,1,248.541097,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-load-misses","thrpt",4,1,13.643993,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-loads","thrpt",4,1,52455.440512,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-load-misses","thrpt",4,1,0.000096,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-loads","thrpt",4,1,3.791045,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-store-misses","thrpt",4,1,0.008229,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-stores","thrpt",4,1,1.139094,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branch-misses","thrpt",4,1,13.564789,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branches","thrpt",4,1,60006.815786,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:cycles","thrpt",4,1,161271.733726,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-load-misses","thrpt",4,1,1.948591,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-loads","thrpt",4,1,50428.655922,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-store-misses","thrpt",4,1,0.070496,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-stores","thrpt",4,1,269.252559,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:iTLB-load-misses","thrpt",4,1,3.343817,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:instructions","thrpt",4,1,399793.921302,NaN,"#/op",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct","thrpt",4,5,3901.345432,51.767256,"ops/s",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:CPI","thrpt",4,1,1.207147,NaN,"clks/insn",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:IPC","thrpt",4,1,0.828400,NaN,"insns/clk",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-loads","thrpt",4,1,101905.025961,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-stores","thrpt",4,1,1215.267412,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-load-misses","thrpt",4,1,609.011998,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-loads","thrpt",4,1,231124.980822,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-load-misses","thrpt",4,1,0.000888,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-loads","thrpt",4,1,3758.835424,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-store-misses","thrpt",4,1,0.009295,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-stores","thrpt",4,1,48.913753,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branch-misses","thrpt",4,1,26.445240,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branches","thrpt",4,1,81144.433375,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:cycles","thrpt",4,1,780780.510666,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-load-misses","thrpt",4,1,928.475461,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-loads","thrpt",4,1,102057.588049,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-store-misses","thrpt",4,1,1.977945,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-stores","thrpt",4,1,1184.138427,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:iTLB-load-misses","thrpt",4,1,22.972524,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:instructions","thrpt",4,1,646798.454272,NaN,"#/op",COMPLEX_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct","thrpt",4,5,713.465336,6.843655,"ops/s",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:CPI","thrpt",4,1,0.913539,NaN,"clks/insn",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:IPC","thrpt",4,1,1.094643,NaN,"insns/clk",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-loads","thrpt",4,1,925777.401977,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-dcache-stores","thrpt",4,1,16625.334670,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-load-misses","thrpt",4,1,1400.770449,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:L1-icache-loads","thrpt",4,1,1025223.465032,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-load-misses","thrpt",4,1,0.002148,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-loads","thrpt",4,1,553.496373,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-store-misses","thrpt",4,1,0.033225,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:LLC-stores","thrpt",4,1,42.250309,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branch-misses","thrpt",4,1,23790.363493,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:branches","thrpt",4,1,664218.134088,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:cycles","thrpt",4,1,4329424.619083,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-load-misses","thrpt",4,1,24.368469,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-loads","thrpt",4,1,925396.427411,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-store-misses","thrpt",4,1,1.082251,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:dTLB-stores","thrpt",4,1,16243.019786,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:iTLB-load-misses","thrpt",4,1,92.201396,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFMStruct:instructions","thrpt",4,1,4739176.336280,NaN,"#/op",MULTILAYER_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T","thrpt",4,5,3238.507475,18.717979,"ops/s",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:CPI","thrpt",4,1,1.126823,NaN,"clks/insn",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:IPC","thrpt",4,1,0.887451,NaN,"insns/clk",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-loads","thrpt",4,1,202050.937760,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-dcache-stores","thrpt",4,1,11480.146995,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-load-misses","thrpt",4,1,768.429427,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:L1-icache-loads","thrpt",4,1,277584.336874,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-load-misses","thrpt",4,1,0.001476,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-loads","thrpt",4,1,3147.095193,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-store-misses","thrpt",4,1,0.009891,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:LLC-stores","thrpt",4,1,60.511537,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branch-misses","thrpt",4,1,885.544402,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:branches","thrpt",4,1,107866.152845,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:cycles","thrpt",4,1,939667.231484,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-load-misses","thrpt",4,1,1283.531116,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-loads","thrpt",4,1,201435.354941,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-store-misses","thrpt",4,1,2.655106,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:dTLB-stores","thrpt",4,1,11430.396587,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:iTLB-load-misses","thrpt",4,1,28.411306,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T:instructions","thrpt",4,1,833908.377946,NaN,"#/op",RANDOM
"GeoDriverBenchParams.checkNearestNSWEFFM_T","thrpt",4,5,22584.130799,78.823150,"ops/s",FLAT_BLOCK
"GeoDriverBenchParams.checkNearestNSWEFFM_T:CPI","thrpt",4,1,0.402508,NaN,"clks/insn",FLAT_BLOCK
